#NOTE: most objects use renderer centroid position. collider or mesh centroid is used where no renderer is available, which is similar. otw we use transform.position which is not guaranteed to be the centroid. check comment col for notes.
#name,x,y,z,qx,qy,qz,qw,comment
Tunnel_Dual_LOD0,5.999991,-14.41055,39.99974,1.54543E-08,0.7071071,-1.545432E-08,0.7071065,
Tunnel_Dual_LOD2,5.999991,-14.41055,39.99974,1.54543E-08,0.7071071,-1.545432E-08,0.7071065,
Tunnel_Dual (2),10,-17,40,0,0.7071071,0,0.7071065,transform_position
Railing_LG (30),-19.14908,-4.270793,-121.9227,1.809995E-06,0,0,1,
Tunnel_Single_LOD0,-32,-4.410555,70.00002,-2.185569E-08,0,0,1,
Tunnel_Single_LOD1,-32,-4.410555,70.00002,-2.185569E-08,0,0,1,
Tunnel_Single_LOD2,-32,-4.410555,70.00002,-2.185569E-08,0,0,1,
Tunnel_Single (2),-32,-7,66,0,0,0,1,transform_position
Wall_Service (9),-8,-4,-18,5.950795E-14,-1,2.18557E-08,2.905726E-06,
Spotlight,-38.37,-1.220744,7.22,0.5,-0.5,0.4999999,0.5000001,transform_position
Lamp1 (29),-38.37,-0.01560062,6.5,0,-0.7071067,0,0.7071068,
Spotlight,-73.84038,-2.873701,18.424,0.5884154,0.3921317,0.3921316,0.5884155,transform_position
Lamp1 (58),-73.84038,-2.056558,18.424,0,0,0,1,
Floor_4x4 (39),-20,-6,12,0,-1,0,1.490116E-07,
Floor_platform_Cable_LOD1,-28.00792,-6.5,52.0002,1.27986E-06,-0.7071067,1.27986E-06,0.7071068,
Floor_platform_Cable_LOD0,-28.00792,-6.5,52.0002,1.27986E-06,-0.7071067,1.27986E-06,0.7071068,
Floor_Platform_Cable (1),-28,-6,52,0,-0.7071067,0,0.7071068,transform_position
Ground_Dirt_3,-17.81474,-5.990101,27.37053,1.809995E-06,0,0,1,
Wall_High_90,-63.99999,-3,43.99999,1.545433E-08,0.7071058,-1.545429E-08,0.7071079,
Concrete_Beam (35),-73.85,-2.244225,22,1.27986E-06,-0.7071067,-1.27986E-06,0.7071068,
Adshell_Map_Mounted,-7.981,-3.980061,129.9681,1.809995E-06,-7.599591E-07,1.307399E-12,1,
Floor_platform_Cable_LOD1,-28.00792,-6.5,4.000198,1.27986E-06,-0.7071067,1.27986E-06,0.7071068,
Floor_platform_Cable_LOD0,-28.00792,-6.5,4.000198,1.27986E-06,-0.7071067,1.27986E-06,0.7071068,
Floor_Platform_Cable (25),-28,-6,4,0,-0.7071067,0,0.7071068,transform_position
Spotlight,-24.968,-2.221,-46.164,0.4999999,-0.5,0.4999985,0.5000015,transform_position
Tunnel_Lamp (5),-24.969,-2.082823,-46.164,0.4999999,-0.5,0.4999985,0.5000015,
Wall_Short_05 (19),34,-10,8,1.545435E-08,-0.7071056,1.54543E-08,0.7071081,
Wall_Short_90 (1),-72,-4,8,1.545434E-08,-0.7071058,1.545429E-08,0.7071079,
Sign5_DoNotCross,10.01489,-10.573,6.6,1.279859E-06,0.7071067,-1.279859E-06,0.7071068,
Railing_LG (29),-17.88301,-4.270793,-132.92,1.27986E-06,0.7071067,1.27986E-06,0.7071068,
Ceiling_8x8_Pipes_LOD0,-62,-0.2273469,30.00002,1.27986E-06,-0.7071067,1.27986E-06,0.7071068,
Ceiling_8x8_Pipes_LOD1,-62,-0.2273469,30.00002,1.27986E-06,-0.7071067,1.27986E-06,0.7071068,
Ceiling_8x8_Pipes_LOD2,-62,-0.2273469,30.00002,1.27986E-06,-0.7071067,1.27986E-06,0.7071068,
Ceiling_8x8_Pipes (19),-62,0,30,0,-0.7071067,0,0.7071068,transform_position
Wall_High (15),-14,-3,8,1.545434E-08,-0.7071058,1.545429E-08,0.7071078,
Railing_High,-28.36701,-4,53.7767,0,0.7071058,0,0.7071078,
Spotlight,-21.99,-1.080737,8.289,0.7071067,0,0,0.7071068,transform_position
Lamp1 (1),-21.99,-0.01559448,8.289,0,0,0,1,
Rails_LOD1,-32,-7.012189,64.00194,2.185569E-08,0,0,1,
Rails_LOD0,-32,-7.012189,64.00194,2.185569E-08,0,0,1,
Rails_LOD2,-32,-7.018433,64.00194,2.185569E-08,0,0,1,
Rails (83),-32,-7,64,0,0,0,1,transform_position
Floor_4x4 (84),-60,-6,16,0,0,0,1,
Rails_LOD1,-40.00194,-13.01219,4,1.545433E-08,-0.7071058,1.545429E-08,0.7071079,
Rails_LOD0,-40.00194,-13.01219,4,1.545433E-08,-0.7071058,1.545429E-08,0.7071079,
Rails_LOD2,-40.00194,-13.01843,4,1.545433E-08,-0.7071058,1.545429E-08,0.7071079,
Rails (4),-40,-13,4,0,-0.7071058,0,0.7071079,transform_position
Posters2 (1),-63.8521,-3.712863,41.97794,9.663381E-13,-1,-1.809996E-06,-8.940697E-08,
Floor_4x4_4 (20),16,-12,24,0,-0.7071067,0,0.7071068,
Point light,-50.017,-4.109,88.51199,1.545433E-08,-1.545429E-08,-0.7071058,0.7071078,transform_position
Tunnel_Lamp_02 (28),-50.017,-4.109,88.37523,1.545433E-08,-1.545429E-08,-0.7071058,0.7071078,
Station_name2 (1),-28.03104,-4.52,-120.2326,0.7071068,-1.192093E-07,6.864377E-08,-0.7071067,
Floor_4x4_3 (12),-8,-6,136,0,-3.576279E-07,0,-1,
Wall_Short_01 (27),-2,-4,40,1.545434E-08,0.7071058,-1.54543E-08,0.7071078,
Spotlight,-25.986,-2.475816,130,0.7071067,0,0,0.7071068,transform_position
Lamp1 (1),-25.986,-1.658673,130,0,0,0,1,
Ceiling_Slope_4x4 (3),4,-1.000007,44,0,0,0,1,
Posters2 (2),-77.97794,-4.412202,40.57975,1.279859E-06,-0.7071075,-1.279861E-06,-0.7071061,
Tunnel_Service_Handrails (2),-28.90086,-5.719039,-42.00001,0,-0.7071058,0,0.7071078,
Graffiti11,-26.51,-3.05,57.99154,6.261657E-14,1,-2.18557E-08,2.950429E-06,
Rails_LOD1,-32,-7.012189,148.0019,2.185569E-08,0,0,1,
Rails_LOD0,-32,-7.012189,148.0019,2.185569E-08,0,0,1,
Rails_LOD2,-32,-7.018433,148.0019,2.185569E-08,0,0,1,
Rails (168),-32,-7,148,0,0,0,1,transform_position
Ceiling_Style_06 (7),-20,-11.44407,33,1.688831E-07,0,0,1,
Posters3 (7),-1.977973,-4.298275,41.31615,1.27986E-06,-0.7071068,-1.27986E-06,-0.7071068,
Rails_LOD1,-48,-7.012189,40.00194,2.185569E-08,0,0,1,
Rails_LOD0,-48,-7.012189,40.00194,2.185569E-08,0,0,1,
Rails_LOD2,-48,-7.018433,40.00194,2.185569E-08,0,0,1,
Rails (37),-48,-7,40,0,0,0,1,transform_position
Concrete_Beam (46),-26,-8.228225,18.391,0,0,0,1,
Ceiling_4x4 (20),-24,-8,20,-3.774895E-08,0,0,1,
Beam_Style4_8x8 (2),-29.58536,-2.28215,134,0,-0.7071058,0,0.7071078,
Camera_LP.001,-56.35437,-0.8680792,38.77458,2.979313E-07,-0.9863599,-1.785307E-06,0.1646032,
Camera (2),-56.26775,-1.170153,39.22856,3.97904E-13,-1,-1.809995E-06,5.960465E-08,
Wall_Trim_Style_06 (7),-20,-11.5,43.92915,3.019859E-15,-1,-2.18557E-08,1.639128E-07,
Spotlight,-25.42,-11.261,39.831,0.7071058,0,0,0.7071079,transform_position
Tunnel_Lamp (2),-25.42,-11.12282,39.832,0.7071058,0,0,0.7071079,
Railing_High (4),-44.68801,-4,55.00769,0,0.7071058,0,0.7071078,
Vent_Smoke,-24.44504,-2.809687,-26.48603,0.7071068,0,0,0.7071068,
Sign6_Longtext3,-56.24036,-0.8651196,22.749,1.27986E-06,-0.7071069,-1.27986E-06,0.7071066,
Bench (8),-77.36349,-5.385295,14.81,0,0.7071067,0,0.7071068,
Ceiling_04_4x4 (3),-24,-2.051907,136,2.185569E-08,0,0,1,
Ceiling_4x4 (10),-44,2,-16,-3.774895E-08,0,0,1,
Rails_LOD1,-32,-7.012189,0.001937628,2.185569E-08,0,0,1,
Rails_LOD0,-32,-7.012189,0.001937628,2.185569E-08,0,0,1,
Rails_LOD2,-32,-7.018433,0.001937628,2.185569E-08,0,0,1,
Rails (2),-32,-7,0,0,0,0,1,transform_position
Rails_LOD1,-48,-7.012189,24.00194,2.185569E-08,0,0,1,
Rails_LOD0,-48,-7.012189,24.00194,2.185569E-08,0,0,1,
Rails_LOD2,-48,-7.018433,24.00194,2.185569E-08,0,0,1,
Rails (29),-48,-7,24,0,0,0,1,transform_position
Ceiling_8x8_LOD1,-22,-2.227347,-98,1.078841E-13,-1,1.809995E-06,5.960465E-08,
Ceiling_8x8_LOD0,-22,-2.227347,-98,1.078841E-13,-1,1.809995E-06,5.960465E-08,
Ceiling_8x8_Beams (3),-22,-2,-98,0,-1,0,5.960465E-08,transform_position
Wall_Short_05 (17),4,-10,24,8.01581E-14,-1,2.185572E-08,3.740191E-06,
Advert4 (2),-60.04,-10.93,1.773932,0,0,0,1,
Ceiling_Corridor_Pipes_LOD0,-70,-2.250864,22,1.27986E-06,0.7071067,-1.27986E-06,0.7071068,
Ceiling_Corridor_Pipes_LOD1,-70,-2.250864,22,1.27986E-06,0.7071067,-1.27986E-06,0.7071068,
Ceiling_Corridor_Pipes (5),-70,-2,22,0,0.7071067,0,0.7071068,transform_position
Point light,17.21087,-10.184,12.76905,1.809995E-06,0,0,1,transform_position
Adshel_Cylinder_Rotating,17.21087,-10.272,12.76904,1.809995E-06,0,0,1,
Adshel_Cylinder,17.21087,-10.144,12.76904,1.809995E-06,0,0,1,
HumanTrafficking (3),-18.377,-4.602102,-129.9944,-1.809996E-06,8.940697E-08,-5.684339E-14,-1,
Point light,2.46,-12.43797,0.6708813,2.185569E-08,0,0,1,transform_position
Tunnel_Lamp_02 (37),2.46,-12.43797,0.5341105,2.185569E-08,0,0,1,
Station_Name2_Decal,-18.26247,-9.067816,23.9773,0,-1,1.809995E-06,-3.276082E-12,
Cables2,-16,-3.221482,-29.99047,1.27986E-06,-1.27986E-06,-0.7071068,0.7071067,
Ground_Dirt_1 (10),-76.61953,-5.992849,26.25627,1.809995E-06,0,0,1,
AC_Pipe_LOD0,-37,-0.8464975,6,1.27986E-06,0.7071067,-1.27986E-06,0.7071068,
AC_Pipe_LOD1,-37,-0.8464975,6,1.27986E-06,0.7071067,-1.27986E-06,0.7071068,
AC_Pipe (4),-37,-1,10,0,0.7071067,0,0.7071068,transform_position
Rails_LOD1,-48,-7.012189,-27.99806,2.185569E-08,0,0,1,
Rails_LOD0,-48,-7.012189,-27.99806,2.185569E-08,0,0,1,
Rails_LOD2,-48,-7.018433,-27.99806,2.185569E-08,0,0,1,
Rails (103),-48,-7,-28,0,0,0,1,transform_position
Station_name2,-28.03104,-4.517384,-128.2366,0.7071068,-1.192093E-07,6.864377E-08,-0.7071067,
UtilitiesBox,-57.01,-5.181719,57.57323,3.566924E-12,1,-1.809995E-06,2.071261E-06,
Railing_Top (2),-69.54169,-5.47793,45.846,0,-6.407499E-07,0,1,
Concrete_Beam (18),-44.54,-0.2262249,30,0,-0.7071067,0,0.7071068,
Pipes_LOD0,-23.88822,-2.082258,-41.83884,0.707108,0,0,0.7071056,
Pipes_LOD1,-23.88407,-2.082257,-41.83884,0.707108,0,0,0.7071056,
Pipes (5),-23.5,-2.04,-45.816,0.7071067,0,0,0.7071068,transform_position
Rails_LOD1,-48.00194,-17.01219,38,1.545431E-08,-0.7071068,1.545431E-08,0.7071068,
Rails_LOD0,-48.00194,-17.01219,38,1.545431E-08,-0.7071068,1.545431E-08,0.7071068,
Rails_LOD2,-48.00194,-17.01843,38,1.545431E-08,-0.7071068,1.545431E-08,0.7071068,
Rails (31),-48,-17,38,0,-0.7071068,0,0.7071068,transform_position
Camera_LP.001,-43.59705,-0.7933675,21.80905,-1.714076E-06,-0.3212173,-5.814017E-07,-0.9470056,
Camera (1),-43.97454,-1.09544,21.62299,-1.27986E-06,-0.7071068,-1.27986E-06,-0.7071068,
Rails_LOD1,-32,-7.012189,176.0019,2.185569E-08,0,0,1,
Rails_LOD0,-32,-7.012189,176.0019,2.185569E-08,0,0,1,
Rails_LOD2,-32,-7.018433,176.0019,2.185569E-08,0,0,1,
Rails (171),-32,-7,176,0,0,0,1,transform_position
Floor_4x4 (22),-8,-6,32,0,-0.7071067,0,0.7071068,
Rails_LOD1,-52,-7.012189,27.99807,6.448368E-14,-1,2.185569E-08,2.950429E-06,
Rails_LOD0,-52,-7.012189,27.99807,6.448368E-14,-1,2.185569E-08,2.950429E-06,
Rails_LOD2,-52,-7.018433,27.99807,6.448368E-14,-1,2.185569E-08,2.950429E-06,
Rails (34),-52,-7,28,0,-1,0,2.950429E-06,transform_position
Spotlight,-25.986,-2.475816,126.001,0.7071067,0,0,0.7071068,transform_position
Lamp1,-25.986,-1.658673,126.001,0,0,0,1,
NewspaperDispenser_3_LOD0,-12.59,-11.305,23.71509,5.151466E-12,-1,1.809995E-06,2.846122E-06,
NewspaperDispenser_3_LOD1,-12.59,-11.305,23.71509,5.151466E-12,-1,1.809995E-06,2.846122E-06,
NewspaperMachine_3,-12.59,-12,23.716,0,-1,0,2.846122E-06,transform_position
Exitsign1,-17.871,-12.28428,32.21305,1.279861E-06,0.707106,-1.279858E-06,0.7071076,
Wall_Short_03 (22),-18,-4,-116,1.545434E-08,-0.7071058,1.54543E-08,0.7071079,
Rails_LOD1,-32,-7.012189,180.0019,2.185569E-08,0,0,1,
Rails_LOD0,-32,-7.012189,180.0019,2.185569E-08,0,0,1,
Rails_LOD2,-32,-7.018433,180.0019,2.185569E-08,0,0,1,
Rails (173),-32,-7,180,0,0,0,1,transform_position
Ceiling_8x8_LOD1,-18,-2.227347,-18,1.809995E-06,0,0,1,
Ceiling_8x8_LOD0,-18,-2.227347,-18,1.809995E-06,0,0,1,
Ceiling_8x8_Beams (19),-18,-2,-18,0,0,0,1,transform_position
Rails_LOD1,-52,-7.012189,99.99806,6.448368E-14,-1,2.185569E-08,2.950429E-06,
Rails_LOD0,-52,-7.012189,99.99806,6.448368E-14,-1,2.185569E-08,2.950429E-06,
Rails_LOD2,-52,-7.018433,99.99806,6.448368E-14,-1,2.185569E-08,2.950429E-06,
Rails (144),-52,-7,100,0,-1,0,2.950429E-06,transform_position
Point light,28,-8.32,11.98,0,-0.7071068,0,0.7071068,transform_position
Ceiling2_8x8_Light (7),30,-8,14,0,-0.7071068,0,0.7071068,
Tunnel_Dual_Support_Pillars (10),-50,-4.393341,86.06741,0,0,0,1,
Floor_4x4_4 (11),16,-12,20,0,-0.7071067,0,0.7071068,
Adshell_Map_Mounted (1),-34.143,-9.636061,18.0319,1.809995E-06,-1,2.620243E-14,5.960465E-08,
Floor_Platform_NOCable (8),-12,-16.49999,34,0,0,0,1,
Graffiti2 (1),-60.86,-4.179999,-1.982661,1.812117E-06,1.755405E-08,0.0396608,-0.9992133,
Wall_Trim (7),-66,-1,40,1.545434E-08,0.7071058,-1.545429E-08,0.7071078,
Ceiling_8x8_LOD1,-50.02,-8.247347,18,1.27986E-06,-0.7071069,1.27986E-06,0.7071066,
Ceiling_8x8_LOD0,-50.02,-8.247347,18,1.27986E-06,-0.7071069,1.27986E-06,0.7071066,
Ceiling_8x8 (19),-50.02,-8.02,18,0,-0.7071069,0,0.7071066,transform_position
Spotlight,-34.17979,-3.674,168.11,0.5000031,0.4999969,-0.4999986,0.5000014,transform_position
Lamp_Style4 (11),-34.1601,-3.629533,168.11,1.279865E-06,0.7071037,-1.279854E-06,0.70711,
Floor_Safety_4x4 (1),-16,-6,28,0,-0.7071068,0,0.7071067,
Sign6_Longtext1,-44.77763,-0.8651196,33.64,1.27986E-06,0.7071067,1.27986E-06,0.7071068,
Concrete_Beam (40),-42.02,-8.284225,6.500001,0,0,0,1,
Wall_Short_01 (9),-78,-4,24,-1.545428E-08,-0.7071086,1.545435E-08,-0.707105,
Floor_4x4 (65),-24,-6,-116,0,-1,0,5.960465E-08,
Trashcan (10),-53.00909,-11.47617,19.36049,1.683176E-06,-0.3677259,-6.655821E-07,0.9299343,
Wall_Platform_Short_Danger (2),-36,-10.5,1.864605,2.185569E-08,0,0,1,
Floor_4x4 (21),-4,-6,32,0,-0.7071067,0,0.7071068,
Wall_Platform_Short_06 (4),-24,-14.5,44.13539,1.282401E-14,-1,-2.18557E-08,5.811452E-07,
Vent_LG (3),-43.88677,-4.835999,57.95496,3.97904E-13,-1,-1.809995E-06,5.960465E-08,
StandPipeCover_SM (3),-39.518,-11.12574,8.207958,1.809995E-06,5.960465E-08,-1.136868E-13,1,
Wall_Platform_Short_Danger (7),-48,-10.5,1.864605,2.185569E-08,0,0,1,
Floor_4x4 (142),-20,-6,-112,0,-1,0,5.960465E-08,
Floor_4x4 (98),-72,-6,12,0,0.7071067,0,0.7071068,
Floor_Platform_Nobcable_4 (5),28,-12.49999,7.999998,0,1,0,0,
Ceiling_8x8_LOD1,-10,-2.227347,-26,1.809995E-06,0,0,1,
Ceiling_8x8_LOD0,-10,-2.227347,-26,1.809995E-06,0,0,1,
Ceiling_8x8_Beams (17),-10,-2,-26,0,0,0,1,transform_position
Railing_LG (18),-59.769,-4.270793,52.87699,2.756905E-12,1.341104E-06,1.809995E-06,1,
Wall_Short_02 (21),-12,-10,18,2.18557E-08,1.490116E-08,1.776357E-15,1,
MetalPillar2_SM (3),-28.0388,-3.964401,-112.471,6.247146E-08,-0.7071069,-0.7071067,2.086162E-07,
Concrete_Beam,-13.607,-8.264225,22,0,-0.7071067,0,0.7071068,
Wall_Platform_Short_Danger (14),32,-10.5,1.864605,2.185569E-08,0,0,1,
Wall_Short_90_02,-60,-10,12,-1.545425E-08,-0.7071099,1.545438E-08,-0.7071037,
Rails_LOD1,-32,-7.012189,192.0019,2.185569E-08,0,0,1,
Rails_LOD0,-32,-7.012189,192.0019,2.185569E-08,0,0,1,
Rails_LOD2,-32,-7.018433,192.0019,2.185569E-08,0,0,1,
Rails (175),-32,-7,192,0,0,0,1,transform_position
Spotlight,-21.99,-0.8327374,54.29,0.7071067,0,0,0.7071068,transform_position
Lamp1 (5),-21.99,-0.01559448,54.29,0,0,0,1,
Rails_LOD1,-84.00194,-13.01219,4,1.545433E-08,-0.7071058,1.545429E-08,0.7071079,
Rails_LOD0,-84.00194,-13.01219,4,1.545433E-08,-0.7071058,1.545429E-08,0.7071079,
Rails_LOD2,-84.00194,-13.01843,4,1.545433E-08,-0.7071058,1.545429E-08,0.7071079,
Rails (156),-84,-13,4,0,-0.7071058,0,0.7071079,transform_position
Ground_Dirt_4,-27.98315,-5.987433,-127.3014,1.809995E-06,0,0,1,
Light Probe Group,-16.878,-4.900995,-124.299,-5.684342E-14,-1,-1.809995E-06,-1.192093E-07,transform_position
Point light,-17.028,-4.854998,-123.45,-5.684342E-14,-1,-1.809995E-06,-1.192093E-07,transform_position
VendingMachine2 (5),-16.97535,-4.747342,-122.601,-5.684342E-14,-1,-1.809995E-06,-1.192093E-07,
Wall_Platform_Short_Danger (28),-34.13539,-4.5,-92,1.545433E-08,0.7071058,-1.545429E-08,0.7071078,
Wall_Short_04 (10),-12,-4,142,6.261657E-14,-1,2.18557E-08,2.950429E-06,
Graffiti7 (1),-3.629827,-11.03959,8.913542,6.261657E-14,1,-2.18557E-08,2.950429E-06,
Spotlight,-51.73,-9.076,16.63,0.5,-0.5,0.4999999,0.5000001,transform_position
Lamp1 (65),-51.73,-8.198857,16.63,0,-0.7071067,0,0.7071068,
Railing_LG (27),-18.27899,-4.000793,13.17001,1.27986E-06,-0.7071067,-1.27986E-06,0.7071068,
Graffiti7,-20.36487,-10.47609,18.00846,2.185569E-08,0,0,1,
Station_Name1 (5),-13.35,-3.33,26.0227,-1.809995E-06,-2.950429E-06,5.385914E-12,-1,
Posters3 (6),-51.636,-10.254,19.99197,1,1.192093E-07,1.192096E-07,-1.809995E-06,
Floor_4x4 (116),4,-6,44,0,0,0,1,
Wall_Short_02 (16),-20,-10,24,6.9722E-14,-1,2.18557E-08,2.965331E-06,
Rails_LOD1,-52,-7.012189,-12.00194,6.448368E-14,-1,2.185569E-08,2.950429E-06,
Rails_LOD0,-52,-7.012189,-12.00194,6.448368E-14,-1,2.185569E-08,2.950429E-06,
Rails_LOD2,-52,-7.018433,-12.00194,6.448368E-14,-1,2.185569E-08,2.950429E-06,
Rails (93),-52,-7,-12,0,-1,0,2.950429E-06,transform_position
Ceiling_8x8_Pipes_LOD0,-46,-0.2273469,-1.999976,1.27986E-06,-0.7071067,1.27986E-06,0.7071068,
Ceiling_8x8_Pipes_LOD1,-46,-0.2273469,-1.999976,1.27986E-06,-0.7071067,1.27986E-06,0.7071068,
Ceiling_8x8_Pipes_LOD2,-46,-0.2273469,-1.999976,1.27986E-06,-0.7071067,1.27986E-06,0.7071068,
Ceiling_8x8_Pipes (8),-46,0,-2,0,-0.7071067,0,0.7071068,transform_position
Graffiti6,-89.99155,-9.18,2.09,0.06787654,0.7038404,0.0678763,0.7038425,
Subway_Entrance_UCP_L1,-15.97981,-1.768751,-137.5026,-2.157682E-13,-1,1.809995E-06,-1.192093E-07,
Subway_Entrance_UCP_Stairs,-16,-3.501051,-138.625,-2.157682E-13,-1,1.809995E-06,-1.192093E-07,
Subway_Entrance_UCP_L0,-15.97981,-1.768751,-137.5026,-2.157682E-13,-1,1.809995E-06,-1.192093E-07,
Subway_Entrance_UCP 3,-16,-1,-143,0,-1,0,-1.192093E-07,transform_position
Ceiling_8x8_LOD1,-22,-2.227347,-106,1.078841E-13,-1,1.809995E-06,5.960465E-08,
Ceiling_8x8_LOD0,-22,-2.227347,-106,1.078841E-13,-1,1.809995E-06,5.960465E-08,
Ceiling_8x8_Beams (6),-22,-2,-106,0,-1,0,5.960465E-08,transform_position
Cables2 (3),-18.00952,-2.331209,21.90969,1.27986E-06,-0.7071067,1.27986E-06,0.7071068,
Spotlight,-89.02242,-8.140456,4.026,0.7071058,0,0,0.7071078,transform_position
Tunnel_Lamp,-89.02242,-8.002279,4.027,0.7071058,0,0,0.7071078,
Point light,16.23,-8.35,7.660001,0,-0.7071067,0,0.7071068,transform_position
Ceiling2_4x4_Light,16,-7.999992,8.000001,0,-0.7071067,0,0.7071068,
Ceiling_8x8_LOD1,-34.02,-8.247347,10,1.27986E-06,-0.7071069,1.27986E-06,0.7071066,
Ceiling_8x8_LOD0,-34.02,-8.247347,10,1.27986E-06,-0.7071069,1.27986E-06,0.7071066,
Ceiling_8x8 (14),-34.02,-8.02,10,0,-0.7071069,0,0.7071066,transform_position
Railing_High (5),-44.68801,-4,57.00769,0,0.7071058,0,0.7071078,
Gate_02_Frame,-32.55904,-4.522069,-142.086,5.210803E-14,-1,2.185569E-08,2.384186E-06,
Gate_02_Rotating,-32.69337,-4.7,-142.2459,5.210803E-14,-1,2.185569E-08,2.384186E-06,
Gate2 (1),-32.558,-6,-142.086,0,-1,0,2.384186E-06,transform_position
Wall_Platform_Short_04 (2),-34.13539,-4.5,136,1.545433E-08,0.7071058,-1.545429E-08,0.7071078,
Wall_Service (20),-12,-8,-30,2.18557E-08,-1.490116E-08,6.661338E-16,1,
Floor_Platform_NOCable (9),-36,-6.499993,12,0,0.7071067,0,0.7071068,
Spotlight,-29.59,-2.832723,-112.43,0.5,-0.5,0.4999999,0.5000001,transform_position
Lamp1 (78),-29.59,-2.01558,-112.43,0,-0.7071067,0,0.7071068,
Spotlight,-38.37,-0.8327436,50.5,0.5,-0.5,0.4999999,0.5000001,transform_position
Lamp1 (36),-38.37,-0.01560062,50.5,0,-0.7071067,0,0.7071068,
Wall_Platform_Short_04 (5),-34.13539,-4.5,168,1.545433E-08,0.7071058,-1.545429E-08,0.7071078,
Concrete_Beam (20),-44.54,-0.2262249,14,0,-0.7071067,0,0.7071068,
Exitsign1 (1),-25.628,-2.39528,161.971,1.809995E-06,0,0,1,
Intercom (2),-56.81136,-2.419045,40.049,1.27986E-06,-0.7071067,-1.27986E-06,0.7071068,
Ceiling_4x4 (1),-66,-4,52,0.5,0.5000001,-0.4999985,0.5000015,
AC_Pipe_LOD0,-25.5635,-8.182001,-47.27,-0.7071068,0.7071068,-1.286781E-06,1.399069E-06,
AC_Pipe_LOD1,-25.5635,-8.182001,-47.27,-0.7071068,0.7071068,-1.286781E-06,1.399069E-06,
AC_Pipe (12),-25.41,-4.182,-47.27,-0.7071068,0.7071068,-6.921081E-09,1.192093E-07,transform_position
Rails_LOD1,-48,-7.012189,72.00194,2.185569E-08,0,0,1,
Rails_LOD0,-48,-7.012189,72.00194,2.185569E-08,0,0,1,
Rails_LOD2,-48,-7.018433,72.00194,2.185569E-08,0,0,1,
Rails (130),-48,-7,72,0,0,0,1,transform_position
Railing_LG (10),-69.9183,-4.270793,20.03601,1.27986E-06,-0.7071067,-1.27986E-06,0.7071068,
Floor_4x4 (138),-24,-6,-140,0,-1,0,5.960465E-08,
Point light,-50.017,-4.109,96.51199,1.545433E-08,-1.545429E-08,-0.7071058,0.7071078,transform_position
Tunnel_Lamp_02 (29),-50.017,-4.109,96.37523,1.545433E-08,-1.545429E-08,-0.7071058,0.7071078,
Rails_LOD1,-32,-7.012189,-87.99806,2.185569E-08,0,0,1,
Rails_LOD0,-32,-7.012189,-87.99806,2.185569E-08,0,0,1,
Rails_LOD2,-32,-7.018433,-87.99806,2.185569E-08,0,0,1,
Rails (71),-32,-7,-88,0,0,0,1,transform_position
bars3,-21.04018,-5.426401,-126.4914,-0.5000001,0.4999999,0.4999999,0.5000001,
bars2,-21.04018,-5.426401,-127.8541,-0.5,0.4999998,0.5000001,0.5000002,
pivot2,-21.03388,-5.169496,-128.2144,0.2704071,-0.2704073,0.6533605,0.6533604,
Gate_Sign,-21.73204,-2.920758,-127.6064,-0.5000001,0.4999999,0.5,0.5000001,
bars,-21.04018,-5.426401,-129.2154,-0.5,0.4999998,0.5000001,0.5000002,
pivot,-21.03388,-5.169496,-129.5757,0.2704071,-0.2704073,0.6533605,0.6533604,
pivot3,-21.03388,-5.169496,-126.8517,0.2704071,-0.2704073,0.6533605,0.6533604,
Gate (3),-21.08665,-4.947946,-127.6634,1.27986E-06,0.7071067,-1.27986E-06,0.7071068,
Popcan1 (1),-40.46227,-5.402215,42.26843,1.756916E-06,-3.684523E-12,-1.960796E-06,1,
Ceiling_8x8_Pipes_LOD0,-46,-0.2273469,38.00002,1.27986E-06,-0.7071067,1.27986E-06,0.7071068,
Ceiling_8x8_Pipes_LOD1,-46,-0.2273469,38.00002,1.27986E-06,-0.7071067,1.27986E-06,0.7071068,
Ceiling_8x8_Pipes_LOD2,-46,-0.2273469,38.00002,1.27986E-06,-0.7071067,1.27986E-06,0.7071068,
Ceiling_8x8_Pipes (14),-46,0,38,0,-0.7071067,0,0.7071068,transform_position
AC_Pipe_LOD0,-37,-0.8464975,30,1.27986E-06,0.7071067,-1.27986E-06,0.7071068,
AC_Pipe_LOD1,-37,-0.8464975,30,1.27986E-06,0.7071067,-1.27986E-06,0.7071068,
AC_Pipe (2),-37,-1,34,0,0.7071067,0,0.7071068,transform_position
Spotlight,-25.986,-2.475816,150,0.7071067,0,0,0.7071068,transform_position
Lamp1 (6),-25.986,-1.658673,150,0,0,0,1,
Floor_Platform_NOCable_2 (6),-44,-12.49999,7.999998,0,-1,0,-1.192093E-07,
Tunnel_Dual_Support_Pillars (5),-50,-4.393341,-54.05258,0,0,0,1,
Pillar_Concrete (3),-28.11,-2.947303,28.12,0,0,0,1,
Floor_Platform_NOCable (9),-8,-16.49999,34,0,0,0,1,
Rails_LOD1,-52,-7.012189,31.99807,6.448368E-14,-1,2.185569E-08,2.950429E-06,
Rails_LOD0,-52,-7.012189,31.99807,6.448368E-14,-1,2.185569E-08,2.950429E-06,
Rails_LOD2,-52,-7.018433,31.99807,6.448368E-14,-1,2.185569E-08,2.950429E-06,
